Unnamed: 0,SbjNum,Latitude,Longitude,Q21.Income.Food.O1,Q21.Income.SchoolFees.O2,Q21.Income.MedicalBills.O3,Q21.Income.Clothes.O4,Q21.Income.Energy.O5,Q21.Income.Other.O6,Q21.Income.Other.O6.Text,Q29.Income,Q33.CashCropSold,Q34.CashCropUsed,Q35.CashCropSavedForSeed,Q36.CashCropLost,Q38.CashCropEarnings,Q39.CashCropPx,Q40.CostOfProduction,Q41.AverageYear,Q42.ProductionHigherLower,Q56.ProportionCropsSold,Q57.ProportionCropsUsed,Q58.ProportionCropsSavedSeed,Q59.ProportionCropsLost,Q61.CropEarning,Q62.CropSalePx,Q63.ProductionCost,Q64.AverageYear,Q65.ProductionHigherLower,Q67.RearingLivestock,Q69.AmountEarnedCattle,Q70.NumberCattleSold,Q71.PxPerCattle,Q72.TotalEarningCattle,Q73.AmountEarnedGoats,Q74.NumberGoatsSold,Q75.PxPerGoat,Q76.TotalEarningGoats,Q77.AmountEarnedPigs,Q78.NumberPigsSold,Q79.PxPerPig,Q80.TotalEarningPigs,Q81.AmountEarnedChickens,Q82.NumberChickensSold,Q83.PxPerChicken,Q84.TotalEarningsChickens,Q85.RearOtherAnimal,Q86.OtherAnimalType,Q87.OtherAnimalPx,Q88.TotalEarningOtherAnimal,Q89.MainSourcesIncome.1st,Q89.MainSourcesIncome.2nd,Q89.MainSourcesIncome.3rd,Q89.MainSourcesIncome.4th,Q89.MainSourcesIncome.5th,Q89.MainSourcesIncome.TeaIncome,Q89.MainSourcesIncome.CoffeeIncome,Q89.MainSourcesIncome.BananaIncome,Q89.MainSourcesIncome.MaizeIncome,Q89.MainSourcesIncome.HydroponicsIncome,Q89.MainSourcesIncome.BeansIncome,Q89.MainSourcesIncome.LivestockIncome,Q89.MainSourcesIncome.BeekeepingIncome,Q89.MainSourcesIncome.TreeIncome,Q89.MainSourcesIncome.FishIncome,Q89.MainSourcesIncome.HandicraftIncome,Q89.MainSourcesIncome.KitchenGardenIncome,Q89.MainSourcesIncome.SalaryJobIncome,Q89.MainSourcesIncome.CasualLaborIncome,Q89.MainSourcesIncome.RemitIncome,Q89.MainSourcesIncome.GoatIncome,Q89.MainSourcesIncome.PigIncome,Q89.MainSourcesIncome.CattleIncome,Q89.MainSourcesIncome.ChickenIncome,Q89.MainSourcesIncome.Other,Q104.GoodAgPracticeAware.O1,Q104.GoodAgPracticeAware.O2,Q104.GoodAgPracticeAware.O3,Q104.GoodAgPracticeAware.O4,Q104.GoodAgPracticeAware.O5,Q104.GoodAgPracticeAware.O6,Q104.GoodAgPracticeAware.O7,Q104.GoodAgPracticeAware.O8,Q104.GoodAgPracticeAware.O9,Q104.GoodAgPracticeAware.O10,Q104.GoodAgPracticeAware.O11,Q104.GoodAgPracticeAware.O12,Q104.GoodAgPracticeAware.O13,Q104.GoodAgPracticeAware.O14.Text,Q105.GoodAgPracticeTrained.O1,Q105.GoodAgPracticeTrained.O2,Q105.GoodAgPracticeTrained.O3,Q105.GoodAgPracticeTrained.O4,Q105.GoodAgPracticeTrained.O5,Q105.GoodAgPracticeTrained.O6,Q105.GoodAgPracticeTrained.O7,Q105.GoodAgPracticeTrained.O8,Q105.GoodAgPracticeTrained.O9,Q105.GoodAgPracticeTrained.O10,Q105.GoodAgPracticeTrained.O11,Q105.GoodAgPracticeTrained.O12,Q105.GoodAgPracticeTrained.O13,Q105.GoodAgPracticeTrained.O14,Q105.GoodAgPracticeTrained.O15.Text,Q106.ActiviesPracticed.O1,Q106.ActiviesPracticed.O2,Q106.ActiviesPracticed.O3,Q106.ActiviesPracticed.O4,Q106.ActiviesPracticed.O5,Q106.ActiviesPracticed.O6,Q106.ActiviesPracticed.O7,Q106.ActiviesPracticed.O8,Q106.ActiviesPracticed.O9,Q106.ActiviesPracticed.O10,Q106.ActiviesPracticed.O11,Q106.ActiviesPracticed.O12,Q106.ActiviesPracticed.O13,Q106.ActiviesPracticed.O14.Text,Q108.ChangesInPractice,Q109.WhatChange,Q114.NewBusinessStarted,Q115.WhatNewBusiness,Q117.FromWhereLearned.O1,Q117.FromWhereLearned.O2,Q117.FromWhereLearned.O3,Q117.FromWhereLearned.O4,Q117.FromWhereLearned.O5,Q117.FromWhereLearned.O6,Q117.FromWhereLearned.O7.Text,Q118.CostStarting,Q119.DifferenceToIncome,Q120.HowContributeIncome,Q121.OverallIncomeChange,Q122.WhyIncomeChanged,Q21.Income.Other.O6.Text.Tags
215,23992862,0.752199807,30.54376046,1,2,6,-2,-2,-2,And basic needs,5,100,0,0,5,"1,000,000ugx",250,"4,000,000ugx",1,1,,,,,vxx,jb,jb,1,4,2,none,none,none,none,,,,,0,none,none,,,20,14,1,-1,-1,-1,-1,1,20,-2,-2,-2,1,,,,,,,,,,,,,,,,,,,and businesa,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,13,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,none,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,spraying,2,,1,selling machandise,1,-2,-2,-2,-2,-2,,1.8millionugx,1,8,5,Becauase of the business,
216,23992863,0.752163389,30.54318561,1,2,-2,-2,-2,-2,,4,100,0,0,5,"120,000ugx",280,"250,000ugx",1,1,5,4,1,5,none,farmer didt sell any,"250,000ugx",1,1,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,1,-1,-2,-2,-2,1,,,,,,,,,,,,,,,,,,,,1,7,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,13,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,none,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
217,23992864,0.748998956,30.54901996,1,2,-2,-2,-2,-2,,5,100,0,0,5,2.8 millionugx,280,1.8million,1,1,2,3,4,1,,5000ugx,"300,000ugx",1,1,1,,,,,,,,,,none,none,,,,,,-1,-1,-1,-1,1,3,4,14,17,1,,2,3,,,,,,,,,,4,,,5,,,,1,2,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,13,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,i have never taken part in a trainingp,6,7,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
218,23992865,0.753663271,30.53129421,1,2,6,-2,-2,-2,House hold care mainly,5,100,0,0,5,1.5 million,420,"500,000ugx",1,1,3,2,1,3,"200,000ugx",15000ugx,"80,000ugx",1,4,1,,,,,,0,,,,,,,,none,0,,1,local,none,none,1,3,7,14,19,1,,3,,,,2,,,,,,,5,,,,,4,,1,2,5,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,4,6,7,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,mulching and apply of fertilizers,2,,2,,,,,,,,,,,,,,
219,23992866,0.755963666,30.53303006,1,6,-2,-2,-2,-2,I also invest in business,5,100,0,0,5,Cannot remember,250,"3,000,000ugx",1,1,1,4,3,5,"150,000ugx","20,000 per Banch of Bananas","100,000ugx",1,1,1,,,,,,,,,,,,,,,,,1,local breed,,,1,3,6,16,19,3,,"1,",,,5,,,,,,,,,,4,,,2,,1,6,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,13,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,in mulching and how to pick tea,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
220,23992867,0.74753786,30.44168803,1,2,6,-2,-2,-2,And investing in plantations,5,100,0,0,5,"5,000,000ugx",280,"2,000,000ugx",1,1,3,1,3,5,"5,000,000ugx","10,000ugx per bunch of matooke, and 40,000ugx per bag of sweetpotatoes, and 200,000ugx per bag of br","500,000ugx",1,1,1,did not sell any,0,0,0,0,0,0,0,500000,4,"130,000ugx",300000,,0,0,0,-1,-1,-1,-1,1,3,6,17,20,1,,2,,,3,,,,,,,,,,,5,,,sweetpotatoes 4,1,2,6,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,6,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,6,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,like prunning the matooke and mulching the beans,2,,,,,,,,,,,,,,
221,23992868,0.748782418,30.44328451,1,2,3,-2,-2,-2,,5,100,0,0,3,4.5millionugx,280,"800,000ugx",1,1,5,5,1,5,not yet sold any,o,not yet sure around,2,5,1,"3,000,000ugx",1,"680,000ugx","680,000ugx",,,,,,,,,,none,0,,-1,-1,-1,-1,1,7,18,-2,-2,1,,,,,,2,,,,,,,,,,,3,,,1,6,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,7,13,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,mulching,1,7,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,spraying,2,,2,,,,,,,,,,,,,,
222,23992869,0.755954912,30.43016607,2,4,6,-2,-2,-2,also saves,5,100,0,0,5,"3600,000ugx",300,"7000,000ugx",1,1,1,3,3,3,4.2million,"10,000 per banch and 2 million in beans","1,000,000",2,4,1,"3000,000ugx",3,"900,000ugx","3000,000ugx",,0,,,0,21,"50,000 per piglet totaling to 900,000ugx and 1.6million from 3 pigs that is 2.5 million",20000000,,none for home consmption,0,,-1,-1,-1,-1,1,3,6,7,13,1,,3,,,5,4,,,,,,2,,,,,,,,1,2,3,7,8,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,3,4,5,8,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,"the farmer is mulching and putting support on the bananas, doing wayer managment",2,,,,,,,,,,,,,,
223,23992870,0.750966084,30.44173145,2,3,-2,-2,-2,-2,,5,100,0,0,5,54millionugx,450,60percent,1,1,4,3,1,5,54millionugx,"10,000ugx","2500,000ugx",1,1,1,none,none,none,the farmer doesnot t,,0,,,,,,,,,,,-1,-1,-1,-1,1,3,16,18,-2,2,,1,,,,,,,,,,,,,4,,3,,,1,7,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,apply manure,13,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,none,1,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,like insemination to the cows,2,,,,,,,,,,,,,,
224,23992871,0.715539855,30.46173551,2,-2,-2,-2,-2,-2,,5,100,0,0,5,24millionugx,450,farmer not sure,1,1,5,4,1,5,didt not sell any,none,"360,000ugx",1,1,1,from milk 4.8million,5,"900,000ugx",16.8millionugx,,0,,,,,,,,,,,-1,-1,-1,-1,1,9,18,20,-2,1,,,,,,,,5,,,,,,,,,3,,"photography 2, rentals 4",1,2,6,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,6,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,6,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,mulching,2,,,,,,,,,,,,,,
225,23992872,0.715671261,30.46121611,2,3,-2,-2,-2,-2,,5,100,0,0,5,farmer not sure,450,farmer doesnot know,1,1,5,4,2,5,none,none,none,1,1,1,farmer didt sale any,none,none,none,,,,,,,,,,none,0,,-1,-1,-1,-1,1,13,-2,-2,-2,2,,,,,,,,,,,,1,,,,,,,,1,2,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
226,23992873,-0.524102753,30.39725621,1,3,-2,-2,-2,-2,,5,100,1,0,2,"402,500ugx",2300,"900,000ugx",1,2,1,2,2,3,"105,000ugx","3,000ugx","90,000ugx",2,5,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,3,6,-2,-2,,1,2,,,3,,,,,,,,,,,,,,,1,4,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
227,23992874,-0.638550311,30.22358521,1,2,3,4,5,-2,,5,100,0,0,1,"2,112,000ugx",2200,"840,000ugx",1,2,2,2,1,1,"160,000ugx","1,6000ugx","84,000ugx",2,4,1,i did not sell any,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,3,14,-2,-2,,1,2,,,,,,,,,,,3,,,,,,,1,3,4,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
228,23992875,-0.638678234,30.22363438,2,3,6,-2,-2,-2,buy salt,5,100,2,0,2,"660,000ugx",2400,"480,000ugx",2,4,5,4,1,2,i did not sell any,,"50,000ugx",2,4,1,I did sell any,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,11,20,-2,-2,,1,,,,,,,,,2,,,,,,,,,from SACCO 3,1,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,i cover my plantations with dry grasses hence increasing soil fertility,2,,,,,,,,,,,,,,
229,23992876,-0.638632264,30.22350322,2,3,4,5,-2,-2,,5,100,1,0,5,"5,200,000ugx",2600,"1,000,000ugx",1,1,2,2,1,3,"4,500,000ugx","1,000ugx","800,000ugx",1,2,1,"1,800,000Ugx",2,"900,000ugx","1,800,000ugx",600000,4,150000,600000,,,,,,,,,-1,-1,-1,-1,2,3,14,16,18,,1,2,,,,,,,,,,,5,,3,,4,,,1,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
230,23992877,-0.649519833,30.19445259,1,2,3,4,-2,-2,,4,90,5,5,2,"600,000ugx",2400,"70,000ugx",2,3,1,1,1,1,"60,000ugx","3,000ugx","90,000ugx",2,3,1,i didnot sell any,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,3,9,14,16,,1,2,,,,,,4,,,,,3,,5,,,,,1,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
231,23992878,-0.649063678,30.19389126,1,2,3,-2,-2,-2,,4,100,0,0,2,"576,000ugx",2400,"100,000ugx",2,3,5,4,1,1,Idid not sell,,"100,000ugx",2,4,1,I didnot sell,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,9,11,14,15,,1,,,,,,,4,,2,,,3,5,,,,,,1,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
232,23992879,-0.64968987,30.19401657,1,2,3,-2,-2,-2,,2,95,1,4,2,"200,000ugx",2000,"50,000ugx",2,5,2,1,1,1,"100,000ugx","1,000ugx","60,000ugx",2,4,1,"1,120,000ugx",4,"280,000ugx","1,120,000ugx",400000,2,200000,400000,,,,,,,,,-1,-1,-1,-1,2,3,14,16,18,,1,2,,,,,,,,,,,5,,4,,4,,,1,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
233,23992880,-0.595576475,30.10806441,1,2,3,-2,-2,-2,,4,85,10,5,5,"230,000ugx",2300,"140,000ugx",1,2,2,2,1,5,"250,000ugx","1,000ugx","50,000ugx",1,2,1,,,,,150000,1,150000,150000,,,,,,,,,-1,-1,-1,-1,2,3,9,14,16,,1,2,,,,,,4,,,,,5,,3,,,,,1,2,3,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
234,23992881,-0.596599702,30.10771291,2,3,4,5,-2,-2,,5,100,85,0,1,"1,820,000ugx",2600,"400,000ugx",1,2,2,2,1,5,"300,000ugx","1kg  1,000ugx","100,000ugx",1,2,1,"1,000,000ugx",1,"1,000,000ugx","1,000,000ugx",,,,,,,,,,,,,-1,-1,-1,-1,2,3,6,13,18,,1,2,,,3,,,,,,,5,,,,,4,,,1,2,4,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,4,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
235,23992882,-0.599163371,30.10946672,1,2,3,-2,-2,-2,,3,100,59,0,1,"560,000ugx",2000,"120,000ugx",1,2,5,5,4,4,,,,2,4,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,3,11,14,-1,,1,2,,,,,,,,3,,,2,,,,,,,1,2,3,4,9,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,4,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
236,23992883,-0.600242016,30.11067086,2,3,4,6,-2,-2,we buy salt,5,100,85,2,5,"1,144,000ugx",2200,"300,000ugx",1,2,2,2,1,5,"4,320,000ugx","1,000ugx perkg","200,000ugx",1,2,1,,,,,480000,4,120000,480000,,,,,,,,,-1,-1,-1,-1,2,3,9,16,20,,2,1,,,,,,5,,,,,,,3,,,,millet 4,1,3,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
237,23992885,0.715341257,30.46111599,2,6,-2,-2,-2,-2,investing,5,100,0,0,5,"1000,000ugx",450,farmer not sure,1,1,5,4,3,5,"90,000ugx",300ugx,"840,000ugx",1,1,1,"950,000ugx",1,"950,000ugx","950,000ugx",,4,320000,320000,300000,4,"300,000ugx",300000,,none,0,,1,local,none,none,1,13,20,-2,-2,1,,,,,,,,,,,,2,,,,,,,business 3,1,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,1,A machandise,1,-2,-2,-2,-2,-2,,"1,000,000ugx",1,3,1,Because of price fluctuations of goods,
238,23992886,0.715421162,30.46173861,2,-2,-2,-2,-2,-2,,5,100,0,0,5,1.8millionugx,280,"1000,000ugx",1,1,5,2,1,5,"300,000ugx",5000ugx,"300,000ugx",1,1,1,"900,000ugx",none,none,"900,000ugx",,,,,,,,,,,,,-1,-1,-1,-1,1,2,3,7,20,1,4,3,,,,2,,,,,,,,,,,,,and digging 5,1,6,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,6,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
239,23992887,0.715916347,30.46185274,1,2,4,-2,-2,-2,,5,100,0,0,5,"3,360,000",280,"800,000ugx",2,4,5,2,1,5,none,none,"400,000ugx",1,1,1,,,,,240000,5,70000,240000,,,,,80000,4,20,80000,1,local,"20,000 per chicken and 240,000 in the goats in total","80,000 and 240,000",1,10,13,16,19,1,,,,,,,,,3,,,2,,,4,,,5,,1,6,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,6,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
240,23992888,0.712653797,30.46782444,2,-2,-2,-2,-2,-2,,5,100,0,0,5,1680000ugx,280,"900,000ugx",1,1,5,4,3,5,"500,000ugx","50,000ugx","300,000ugx",1,2,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,1,-2,-2,-2,-2,1,,,,,,,,,,,,,,,,,,,,1,2,6,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,6,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,6,7,13,-2,-2,-2,-2,-2,-2,-2,-2,supporting of bananas,1,prunned,2,,,,,,,,,,,,,,
241,23992889,0.713621848,30.46562994,2,3,-2,-2,-2,-2,,5,100,0,0,5,"10,000,000ugx",520,"1000,000ugx",1,1,3,4,1,5,"100,000ugx",8000ugx per banch,farmer not sure,1,1,1,3.2 millionugx,4,"800,000ugx",3.2milionugx,,0,,,,,,,30000,5,60,30000,-1,-1,-1,-1,1,3,4,6,16,1,,2,4,,3,,,,,,,,,,5,,,,,1,2,6,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,6,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,6,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,1,to sell machandise,1,5,-2,-2,-2,-2,-2,"2000,000ugx",1,1,3,It a small business  and very few customers,
242,23992890,0.706020471,30.54194563,1,2,3,-2,-2,-2,,5,100,0,0,5,"16,000,000ugx",450,"15,000,000ugx",1,1,3,3,1,3,"500,000ugx","2000 per kg of beans and cassava wad 40,000 prer bag","3,000,000",2,4,1,4.5million,4,"1,000,000ugx","4,5000,000ugx",,0,,,,,,,,,,,-1,-1,-1,-1,1,2,3,6,18,1,2,4,,,5,,,,,,,,,,,,3,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,none,1,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,have made shade trees for the crops,1,human medicine,1,-2,-2,-2,-2,-2,-2,"6,000,000million",1,1,4,Because of costs of medicine hasnt changed,
243,23992891,0.706906073,30.55568278,1,2,3,-2,-2,-2,,5,100,0,0,5,"1,200,000ugx",260,"1,000,000ugx",1,1,5,4,1,5,for home use,none,"500,000ugx",1,1,1,1.5millionugx,2,"700,000ugx","1,200,000ugx",,,,,,,,,,,,,2,-1,-1,-1,1,2,9,13,18,2,4,,,,,,,5,,,,1,,,,,3,,,1,3,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,use of terrases,1,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,trases,1,prunning,2,,,,,,,,,,,,,,
244,23992892,0.711311232,30.53944168,1,2,-2,-2,-2,-2,,5,100,0,0,5,farmer not sure,420,"1,000,000ugx",1,1,5,4,1,5,none,none,none,1,1,1,,,,,,0,,,,,,,,none,0,,-1,-1,-1,-1,1,-1,-1,-2,-2,1,,,,,,,,,,,,,,,,,,,,1,6,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
245,23992893,0.707743049,30.51285699,1,2,6,-2,-2,-2,and basic needs,5,100,0,0,5,farmer not sure,280,farmer not sure,1,1,5,4,1,5,none,none,farmer not sure,1,1,1,for home use,none,for home use,none,,,,,,,,,,,,,-1,-1,-1,-1,1,2,20,-2,-2,2,3,,,,,,,,,,,,,,,,,,business 1,1,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,1,selling machandise,1,-2,-2,-2,-2,-2,,"5,000,000ugx",1,8,5,it is more pratical than tea,
246,23992894,0.668868998,30.49845054,1,2,3,6,-2,-2,Do development projects,5,100,0,0,5,"15,000,000ugx",400,"2,000,000ugx",1,1,4,3,1,5,farmer not sure,"10,000ugx","200,000ugx",1,1,1,"4,200,000ugx",6,"700,000ugx",4.2million,,,,,1200000,6,"200,000ugx",1200000,400000,40,10,400000,-1,-1,-1,-1,1,13,20,-2,-2,3,,,,,,,,,,,,1,,,,,,,"rentals 2, a hotel 3",1,3,4,5,7,-2,-2,-2,-2,-2,-2,-2,-2,,1,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2,,2,,,,,,,,,,,,,,
247,23992895,0.715365899,30.46200079,2,-2,-2,-2,-2,-2,,5,100,0,0,1,"840,000ugx",280,"2,000,000ugx",2,5,5,4,1,5,none,didt sell any,"100,000ugx",1,1,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,1,13,-1,-2,-2,2,,,,,,,,,,,,1,,,,,,,,1,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,7,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,also weeding,2,,2,,,,,,,,,,,,,,
248,23992896,-0.600018187,30.11227637,1,2,3,4,6,-2,To pay labours,5,100,85,1,2,"188,600ugx",2300,"60,000ugx",2,4,2,2,1,1,"60,000ugx","2,000ugx per kg","30,000ugx",2,4,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,3,6,9,14,,1,2,,,3,,,5,,,,,4,,,,,,,1,2,4,7,9,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,3,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,mulching,1,we have started mulching our banana plantation.,2,,,,,,,,,,,,,,
249,23992897,-0.598823708,30.11456439,1,2,3,4,6,-2,i buy matures,4,100,20,0,2,"172,800ugx",2400,"100,000ugx",2,5,2,2,1,2,"20,000ugx","1,000ugx per kg","10,000ugx",2,5,2,,,,,,,,,,,,,,,,,-1,-1,-1,-1,2,6,9,-2,-2,,1,,,,3,,,2,,,,,,,,,,,,1,2,3,4,5,6,7,-2,-2,-2,-2,-2,-2,,1,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,1,i always mulch my coffee plantation.,2,,,,,,,,,,,,,,
